node_id	BEL	aminoacid_Code_1	aminoacid_Code_2	function	list	modification	namespace	node_id	p_modType	position	undefined_namespace	valid_NSV	value
1775	"p(HGNC:""CYP2C9"")"			p			HGNC	1775				True	CYP2C9
1776	"p(HGNC:""CYP2B6"")"			p			HGNC	1776				True	CYP2B6
1777	"p(HGNC:""CYP2C8"")"			p			HGNC	1777				True	CYP2C8
1778	"path(ADO:""depression"")"			path			ADO	1778				True	depression
1779	"p(HGNC:""SERPINE1"")"			p			HGNC	1779				True	SERPINE1
1780	"r(HGNC:""TFRC"")"			r			HGNC	1780				True	TFRC
1781	"r(HGNC:""TFR2"")"			r			HGNC	1781				True	TFR2
1782	"bp(GOBP:""iron ion transport"")"			bp			GOBP	1782				True	iron ion transport
1783	"bp(GOBP:""amyloid precursor protein biosynthetic process"")"			bp			GOBP	1783				True	amyloid precursor protein biosynthetic process
1784	"p(HGNC:""GSK3B"",pmod(P, S, 9))"	S		p		pmod	HGNC	1784	P	9		True	GSK3B
1785	"p(HGNC:""CTNNB1"",pmod(P))"			p		pmod	HGNC	1785	P			True	CTNNB1
1786	"a(CHEBI:""okadaic acid"")"			a			CHEBI	1786				True	okadaic acid
1787	"a(SCHEM:""GSK3 inhibitor"")"			a			SCHEM	1787				True	GSK3 inhibitor
1788	"a(SCHEM:""Calyculin A"")"			a			SCHEM	1788				True	Calyculin A
1789	"p(HGNC:""MAPT"",pmod(P,S,198))"	S		p		pmod	HGNC	1789	P	198		True	MAPT
1790	"a(CHEBI:""berberine"")"			a			CHEBI	1790				True	berberine
1791	"p(HGNC:""MAPT"",pmod(P,S,199))"	S		p		pmod	HGNC	1791	P	199		True	MAPT
1792	"p(HGNC:""MAPT"",pmod(P,S,202))"	S		p		pmod	HGNC	1792	P	202		True	MAPT
1793	"p(HGNC:""MAPT"",pmod(P,T,205))"	T		p		pmod	HGNC	1793	P	205		True	MAPT
1794	"bp(GOBP:""positive regulation of protein phosphatase type 2A activity"")"			bp			GOBP	1794				True	positive regulation of protein phosphatase type 2A activity
1795	"p(HGNC:""PP2A"")"			p			HGNC	1795					PP2A
1796	"a(CHEBI:""malonaldehyde"")"			a			CHEBI	1796				True	malonaldehyde
1797	"a(CHEBI:""atropine"")"			a			CHEBI	1797				True	atropine
1798	"a(CHEBI:""muscarinic antagonist"")"			a			CHEBI	1798				True	muscarinic antagonist
1799	"a(CHEBI:""methoctramine"")"			a			CHEBI	1799				True	methoctramine
1800	"a(SCHEM:""Hexamethonium"")"			a			SCHEM	1800				True	Hexamethonium
1801	"a(CHEBI:""nicotinic antagonist"")"			a			CHEBI	1801				True	nicotinic antagonist
1802	"a(SCHEM:""Arecoline"")"			a			SCHEM	1802				True	Arecoline
1803	"bp(GOBP:""rhythmic excitation"")"			bp			GOBP	1803				True	rhythmic excitation
1804	complex(a(SCHEM:Arecoline), p(RGD:Chrm2))			complex	True			1804					
1805	"p(RGD:""Chrm2"")"			p			RGD	1805				True	Chrm2
1806	"a(CHEBI:""muscarinic agonist"")"			a			CHEBI	1806				True	muscarinic agonist
1807	"a(CHEBI:""physostigmine"")"			a			CHEBI	1807				True	physostigmine
1808	"a(CHEBI:""cholinesterase inhibitor"")"			a			CHEBI	1808					cholinesterase inhibitor
1809	"a(CHEBI:""corticotropin"")"			a			CHEBI	1809				True	corticotropin
1810	"a(CHEBI:""cortisol"")"			a			CHEBI	1810				True	cortisol
1811	"a(CHEBI:""growth hormone"")"			a			CHEBI	1811				True	growth hormone
1812	"a(SCHEM:""Luteinizing hormone (human)"")"			a			SCHEM	1812				True	Luteinizing hormone (human)
1813	"a(CHEBI:""vasopressin"")"			a			CHEBI	1813				True	vasopressin
1814	"bp(GOBP:""prolactin secretion"")"			bp			GOBP	1814				True	prolactin secretion
1815	"a(CHEBI:""cholinergic agonist"")"			a			CHEBI	1815				True	cholinergic agonist
1816	"complex(""HPA axis"")"			complex				1816			"""HPA axis"""		
1817	"a(SCHEM:""Corticotropin-releasing hormone"")"			a			SCHEM	1817				True	Corticotropin-releasing hormone
1818	"a(SCHEM:""Epinephrine"")"			a			SCHEM	1818				True	Epinephrine
1819	"a(UNDEFINED:""Neuropeptide"")"			a			UNDEFINED	1819					Neuropeptide
1820	list(a(CHEBI:corticotropin),a(CHEBI:cortisol), a(CHEBI:vasopressin), a(SCHEM:Epinephrine))			list	True			1820					
1821	"a(CHEMBL:""Tarenflurbil"")"			a			CHEMBL	1821					Tarenflurbil
1822	"a(CHEBI:""(R)-flurbiprofen"")"			a			CHEBI	1822				True	(R)-flurbiprofen
1823	"bp(GOBP:""regulation of prostaglandin-endoperoxide synthase activity"")"			bp			GOBP	1823				True	regulation of prostaglandin-endoperoxide synthase activity
1824	"path(MESHD:""Anemia"")"			path			MESHD	1824				True	Anemia
1825	"path(MESHD:""Infection"")"			path			MESHD	1825				True	Infection
1826	"a(CHEBI:""gamma-secretase modulator"")"			a			CHEBI	1826				True	gamma-secretase modulator
1827	"bp(GOBP:""nerve growth factor production"")"			bp			GOBP	1827				True	nerve growth factor production
1828	"bp(GOBP:""positive regulation of Notch pathway"")"			bp			GOBP	1828					positive regulation of Notch pathway
1829	"path(MESHD:""Eosinophilia"")"			path			MESHD	1829				True	Eosinophilia
1830	"path(MESHD:""Respiratory Tract Infections"")"			path			MESHD	1830				True	Respiratory Tract Infections
1831	"path(MESHD:""Learning Disorders"")"			path			MESHD	1831				True	Learning Disorders
1832	"a(CHEMBL:""Nefiracetam"")"			a			CHEMBL	1832					Nefiracetam
1833	list(p(HGNC:GRIN1), p(HGNC:GRIN2A), p(HGNC:GRIN2B), p(HGNC:GRIN2C), p(HGNC:GRIN2D), p(HGNC:GRIN3A), p(HGNC:GRIN3B))			list	True			1833					
1834	"p(HGNC:""PRKCA"")"			p			HGNC	1834				True	PRKCA
1835	"bp(GOBP:""protein kinase A signaling cascade"")"			bp			GOBP	1835					protein kinase A signaling cascade
1836	"a(CHEBI:""gamma-aminobutyric acid"")"			a			CHEBI	1836				True	gamma-aminobutyric acid
1837	"bp(GOBP:""negative regulation of synaptic transmission, glutamatergic"")"			bp			GOBP	1837				True	negative regulation of synaptic transmission, glutamatergic
1838	"complex(SCOMP:""CAMK2 Complex"")"			complex			SCOMP	1838					"""CAMK2 Complex"""
1839	"p(HGNC:""GRIA1"",pmod(P,S,831))"	S		p		pmod	HGNC	1839	P	831		True	GRIA1
1840	list(p(HGNC:PRKCA), p(HGNC:PRKCB), p(HGNC:PRKCD), p(HGNC:PRKCE), p(HGNC:PRKCG), p(HGNC:PRKCH), p(HGNC:PRKCI), p(HGNC:PRKCQ), p(HGNC:PRKCZ))			list	True			1840					
1841	"p(HGNC:""PRKCB"")"			p			HGNC	1841				True	PRKCB
1842	"p(HGNC:""PRKCD"")"			p			HGNC	1842				True	PRKCD
1843	"p(HGNC:""PRKCE"")"			p			HGNC	1843				True	PRKCE
1844	"p(HGNC:""PRKCG"")"			p			HGNC	1844				True	PRKCG
1845	"p(HGNC:""PRKCH"")"			p			HGNC	1845				True	PRKCH
1846	"p(HGNC:""PRKCI"")"			p			HGNC	1846				True	PRKCI
1847	"p(HGNC:""PRKCQ"")"			p			HGNC	1847				True	PRKCQ
1848	"p(HGNC:""PRKCZ"")"			p			HGNC	1848				True	PRKCZ
1849	complex(a(CHEMBL:Nefiracetam),p(HGNC:PRKCA))			complex	True			1849					
1850	"p(HGNC:""NFKB1"")"			p			HGNC	1850				True	NFKB1
1851	"bp(GOBP:""DNA binding"")"			bp			GOBP	1851					DNA binding
1852	"p(HGNC:""RELA"")"			p			HGNC	1852				True	RELA
1853	"p(HGNC:""CD40"")"			p			HGNC	1853				True	CD40
1854	"complex(SCOMP:""Nfkb Complex"")"			complex			SCOMP	1854					"""Nfkb Complex"""
1855	list(p(HGNC:RELA), p(HGNC:NFKB1))			list	True			1855					
1856	"composite(a(ADO:""Abeta_42""), p(HGNC:IFNG))"			composite	True			1856					
1857	"a(CHEBI:""lipopolysaccharide"")"			a			CHEBI	1857				True	lipopolysaccharide
1858	"path(MESHD:""Multiple Myeloma"")"			path			MESHD	1858				True	Multiple Myeloma
1859	"p(HGNC:""GDE1"")"			p			HGNC	1859				True	GDE1
1860	"bp(GOBP:""angiogenesis"")"			bp			GOBP	1860				True	angiogenesis
1861	"path(MESHD:""Neoplasms"")"			path			MESHD	1861				True	Neoplasms
1862	"p(HGNC:""FGFR1"")"			p			HGNC	1862				True	FGFR1
1863	"p(HGNC:""JAG1"")"			p			HGNC	1863				True	JAG1
1864	"p(HGNC:""VEGFA"")"			p			HGNC	1864				True	VEGFA
1865	"p(HGNC:""MDM4"")"			p			HGNC	1865				True	MDM4
1866	"p(HGNC:""CDKN1A"")"			p			HGNC	1866				True	CDKN1A
1867	"p(HGNC:""CDKN1B"")"			p			HGNC	1867				True	CDKN1B
1868	"path(MESHD:""Breast Neoplasms"")"			path			MESHD	1868				True	Breast Neoplasms
1869	"p(HGNC:""CCND1"")"			p			HGNC	1869				True	CCND1
1870	"bp(PTS:""Ras family mediated signaling pathway"")"			bp			PTS	1870				True	Ras family mediated signaling pathway
1871	"p(HGNC:""JUN"",pmod(P))"			p		pmod	HGNC	1871	P			True	JUN
1872	"p(HGNC:""TGFBR2"")"			p			HGNC	1872				True	TGFBR2
1873	"a(CHEBI:""nucleic acid"")"			a			CHEBI	1873				True	nucleic acid
1874	"a(CHEBI:""protein"")"			a			CHEBI	1874				True	protein
1875	"p(HGNC:""GPX1"")"			p			HGNC	1875				True	GPX1
1876	"bp(GOBP:""regulation of catalase activity"")"			bp			GOBP	1876				True	regulation of catalase activity
1877	"r(MGI:""Cysltr1"")"			r			MGI	1877				True	Cysltr1
1878	"r(HGNC:""CYSLTR1"")"			r			HGNC	1878				True	CYSLTR1
1879	"a(SCHEM:""Pranlukast"")"			a			SCHEM	1879				True	Pranlukast
1880	"p(HGNC:""CYSLTR1"")"			p			HGNC	1880				True	CYSLTR1
1881	"bp(PTS:""nuclear factor kappa B signaling pathway"")"			bp			PTS	1881				True	nuclear factor kappa B signaling pathway
1882	"a(GOCC:""NF_kappaB complex"")"			a			GOCC	1882					NF-kappaB complex
1883	"a(CHEBI:""isoflavone"")"			a			CHEBI	1883				True	isoflavone
1884	"p(HGNC:""MMP9"")"			p			HGNC	1884				True	MMP9
1885	"p(HGNC:""TIMP1"")"			p			HGNC	1885				True	TIMP1
1886	"p(HGNC:""PTPRC"")"			p			HGNC	1886				True	PTPRC
1887	"bp(GOBP:""cell senescence"")"			bp			GOBP	1887					cell senescence
1888	"bp(GOBP:""negative regulation of mitosis"")"			bp			GOBP	1888					negative regulation of mitosis
1889	"bp(GOBP:""negative regulation of DNA replication"")"			bp			GOBP	1889				True	negative regulation of DNA replication
1890	"bp(GOBP:""cell cycle arrest"")"			bp			GOBP	1890				True	cell cycle arrest
1891	"path(MESHD:""Arthritis"")"			path			MESHD	1891				True	Arthritis
1892	"path(MESHD:""Atherosclerosis"")"			path			MESHD	1892				True	Atherosclerosis
1893	"a(CHEBI:""p-cymene"")"			a			CHEBI	1893				True	p-cymene
1894	"p(HGNC:""CAT"")"			p			HGNC	1894				True	CAT
1895	"a(CHEBI:""2-(4-Hydroxyphenyl)ethyl alpha-D-glucopyranoside"")"			a			CHEBI	1895					2-(4-Hydroxyphenyl)ethyl alpha-D-glucopyranoside
1896	"path(MESHD:""Wounds and Injuries"")"			path			MESHD	1896				True	Wounds and Injuries
1897	"a(CHEBI:""Isorhynchophylline"")"			a			CHEBI	1897				True	Isorhynchophylline
1898	"a(CHEBI:""D-Galactose"")"			a			CHEBI	1898					D-galactose
1899	"bp(GOBP:""superoxide dismutase activity"")"			bp			GOBP	1899					superoxide dismutase activity
1900	"a(CHEBI:""prostaglandin E2"")"			a			CHEBI	1900				True	prostaglandin E2
1901	"path(MESHD:""Brain Neoplasms"")"			path			MESHD	1901				True	Brain Neoplasms
1902	"a(CHEBI:""atorvastatin"")"			a			CHEBI	1902				True	atorvastatin
1903	"path(MESHD:""Fuchs' Endothelial Dystrophy"")"			path			MESHD	1903				True	Fuchs' Endothelial Dystrophy
1904	"p(HGNC:""AICDA"")"			p			HGNC	1904				True	AICDA
1905	"p(HGNC:""PCNA"")"			p			HGNC	1905				True	PCNA
1906	"path(MESHD:""DNA Damage"")"			path			MESHD	1906					DNA Damage
1907	"p(HGNC:""CSPG4"")"			p			HGNC	1907				True	CSPG4
1908	"p(SFAM:""MMP Family"")"			p			SFAM	1908				True	MMP Family
1909	"p(HGNC:""MMP3"")"			p			HGNC	1909				True	MMP3
1910	"path(MESHD:""Tauopathies"")"			path			MESHD	1910				True	Tauopathies
1911	"path(MESHD:""Plaque, Amyloid"")"			path			MESHD	1911				True	Plaque, Amyloid
1912	"p(HGNC:""CASR"")"			p			HGNC	1912				True	CASR
1913	"p(SFAM:""CALM Family"")"			p			SFAM	1913				True	CALM Family
1914	"a(CHEBI:""KN 62"")"			a			CHEBI	1914					KN 62
1915	"a(CHEBI:""vitamin C"")"			a			CHEBI	1915				True	vitamin C
1916	"a(CHEBI:""vitamin A"")"			a			CHEBI	1916				True	vitamin A
1917	"a(CHEBI:""antioxidant"")"			a			CHEBI	1917				True	antioxidant
1918	"a(CHEBI:""vitamin E"")"			a			CHEBI	1918				True	vitamin E
1919	"p(HGNC:""CYP3A4"")"			p			HGNC	1919				True	CYP3A4
1920	"p(HGNC:""CYP1A2"")"			p			HGNC	1920				True	CYP1A2
1921	"path(MESHD:""Multiple Sclerosis"")"			path			MESHD	1921				True	Multiple Sclerosis
1922	"path(MESHD:""Vascular Diseases"")"			path			MESHD	1922				True	Vascular Diseases
1923	"p(HGNC:""MMP2"")"			p			HGNC	1923				True	MMP2
1924	"p(HGNC:""EGF"")"			p			HGNC	1924				True	EGF
1925	"a(CHEBI:""CD40L"")"			a			CHEBI	1925					CD40L
1926	"p(HGNC:""CD40LG"")"			p			HGNC	1926				True	CD40LG
1927	"path(MESHD:""Stroke"")"			path			MESHD	1927				True	Stroke
1928	"path(MESHD:""Cerebral Amyloid Angiopathy"")"			path			MESHD	1928				True	Cerebral Amyloid Angiopathy
1929	"p(HGNC:""MMP14"")"			p			HGNC	1929				True	MMP14
1930	"p(MGI:""Mmp2"")"			p			MGI	1930				True	Mmp2
1931	"p(MGI:""Il1b"")"			p			MGI	1931				True	Il1b
1932	"a(CHEBI:""S_nitrosoglutathione"")"			a			CHEBI	1932					S-nitrosoglutathione
1933	"p(RGD:""Vcam1"")"			p			RGD	1933				True	Vcam1
1934	"p(RGD:""Icam1"")"			p			RGD	1934				True	Icam1
1935	"p(HGNC:""STAT3"")"			p			HGNC	1935				True	STAT3
1936	"p(HGNC:""VCAM1"")"			p			HGNC	1936				True	VCAM1
1937	"p(HGNC:""PECAM1"")"			p			HGNC	1937				True	PECAM1
1938	"path(MESHD:""Hyperglycemia"")"			path			MESHD	1938				True	Hyperglycemia
1939	"path(MESHD:""Hypertriglyceridemia"")"			path			MESHD	1939				True	Hypertriglyceridemia
1940	"p(HGNC:""IGFBP2"")"			p			HGNC	1940				True	IGFBP2
1941	"p(HGNC:""B2M"")"			p			HGNC	1941				True	B2M
1942	"a(CHEBI:""homocysteine"")"			a			CHEBI	1942				True	homocysteine
1943	"p(HGNC:""EGFR"")"			p			HGNC	1943				True	EGFR
1944	"a(CHEBI:""hemoglobin"")"			a			CHEBI	1944				True	hemoglobin
1945	"a(SCHEM:""Zinc"")"			a			SCHEM	1945				True	Zinc
1946	"a(SCHEM:""Albumins"")"			a			SCHEM	1946				True	Albumins
1947	"p(HGNC:""IL17A"")"			p			HGNC	1947				True	IL17A
1948	"a(CHEBI:""testosterone"")"			a			CHEBI	1948				True	testosterone
1949	"bp(GOBP:""positive regulation of androgen receptor activity"")"			bp			GOBP	1949				True	positive regulation of androgen receptor activity
1950	complex(a(CHEBI:androgen),p(HGNC:AR))			complex	True			1950					
1951	"a(CHEBI:""androgen"")"			a			CHEBI	1951				True	androgen
1952	"p(HGNC:""AR"")"			p			HGNC	1952				True	AR
1953	"bp(GOBP:""aging"")"			bp			GOBP	1953				True	aging
1954	"path(MESHD:""Sarcopenia"")"			path			MESHD	1954				True	Sarcopenia
1955	"path(MESHD:""Osteoporosis"")"			path			MESHD	1955				True	Osteoporosis
1956	"bp(GOBP:""negative regulation of androgen receptor activity"")"			bp			GOBP	1956				True	negative regulation of androgen receptor activity
1957	"a(CHEBI:""proteasome inhibitor"")"			a			CHEBI	1957				True	proteasome inhibitor
1958	"path(MESHD:""Prostatic Neoplasms"")"			path			MESHD	1958				True	Prostatic Neoplasms
1959	"a(SCHEM:""Copper"")"			a			SCHEM	1959				True	Copper
1960	"path(MESHD:""Neoplasm Metastasis"")"			path			MESHD	1960				True	Neoplasm Metastasis
1961	complex(a(SCHEM:Clioquinol),a(SCHEM:Copper))			complex	True			1961					
1962	"a(CHEBI:""caffeine"")"			a			CHEBI	1962				True	caffeine
1963	"a(CHEBI:""tacrine"")"			a			CHEBI	1963				True	tacrine
1964	"path(MESHD:""Arthritis, Rheumatoid"")"			path			MESHD	1964				True	Arthritis, Rheumatoid
1965	"p(HGNC:""PLA2G4A"")"			p			HGNC	1965				True	PLA2G4A
1966	"path(MESHD:""{"")"			path			MESHD	1966					{
1967	"a(SCHEM:""Huperzine A"")"			a			SCHEM	1967					Huperzine A
1968	"p(HGNC:""BCL2L1"")"			p			HGNC	1968				True	BCL2L1
1969	"bp(MESHPP:""Amyloid Neuropathies"")"			bp			MESHPP	1969					Amyloid Neuropathies
1970	"a(PMICHEM:""hyperoside"")"			a			PMICHEM	1970					hyperoside
1971	complex(p(HGNC:BCL2L1),p(HGNC:BAD))			complex	True			1971					
1972	complex(p(HGNC:CASP3),p(HGNC:CASP9))			complex	True			1972					
1973	"bp(GOBP:""apoptotic signaling pathway"")"			bp			GOBP	1973				True	apoptotic signaling pathway
1974	"a(CHEBI:""piceatannol"")"			a			CHEBI	1974				True	piceatannol
1975	"bp(GOBP:""JUN kinase activity"")"			bp			GOBP	1975					JUN kinase activity
1976	"a(CHEBI:""reactive nitrogen species"")"			a			CHEBI	1976				True	reactive nitrogen species
1977	"p(HGNC:""HIF1A"")"			p			HGNC	1977				True	HIF1A
1978	"path(MESHD:""Hypoxia, Brain"")"			path			MESHD	1978				True	Hypoxia, Brain
1979	"p(HGNC:""ANGPT2"")"			p			HGNC	1979				True	ANGPT2
1980	"p(MGI:""Angpt2"")"			p			MGI	1980				True	Angpt2
1981	"p(MGI:""Bcl2l1"")"			p			MGI	1981				True	Bcl2l1
1982	"a(SCHEM:""Osteopontin"")"			a			SCHEM	1982				True	Osteopontin
1983	"p(HGNC:""SPP1"")"			p			HGNC	1983				True	SPP1
1984	"path(MESHD:""Mild Cognitive Impairment"")"			path			MESHD	1984					Mild Cognitive Impairment
1985	"p(HGNC:""MPO"")"			p			HGNC	1985				True	MPO
1986	"bp(GOBP:""myelination"")"			bp			GOBP	1986				True	myelination
1987	"bp(GOBP:""bone remodeling"")"			bp			GOBP	1987				True	bone remodeling
1988	"a(CHEBI:""decursinol"")"			a			CHEBI	1988				True	decursinol
1989	"p(HGNC:""ABCB4"")"			p			HGNC	1989				True	ABCB4
1990	"p(HGNC:""ABCC2"")"			p			HGNC	1990				True	ABCC2
1991	"bp(GOBP:""ATP binding"")"			bp			GOBP	1991					ATP binding
1992	"p(HGNC:""ABCG2"")"			p			HGNC	1992				True	ABCG2
1993	"p(HGNC:""ABCB1"")"			p			HGNC	1993				True	ABCB1
1994	"g(dbSNP:""rs3740066"")"			g			dbSNP	1994					rs3740066
1995	"p(HGNC:""ABCC2"",sub(C, 3972, T))"	C	T	p		sub	HGNC	1995		3972		True	ABCC2
1996	"p(HGNC:""ABCA1"")"			p			HGNC	1996				True	ABCA1
1997	"p(HGNC:""NOS3"")"			p			HGNC	1997				True	NOS3
1998	"p(HGNC:""NOS3"",sub(E, 298, D))"	E	D	p		sub	HGNC	1998		298		True	NOS3
1999	"path(MESHD:""Hypercholesterolemia"")"			path			MESHD	1999				True	Hypercholesterolemia
2000	"bp(GOBP:""acetylcholinesterase activity"")"			bp			GOBP	2000					acetylcholinesterase activity
2001	"a(CHEBI:""nitrite"")"			a			CHEBI	2001				True	nitrite
2002	"a(CHEBI:""nitrate"")"			a			CHEBI	2002				True	nitrate
2003	"composite(p(HGNC:PIN1), p(HGNC:NOS3), a(ADO:""Abeta_42""))"			composite	True			2003					
2004	composite(p(HGNC:PIN1), p(HGNC:NOS3))			composite	True			2004					
2005	"bp(GOBP:""beta-amyloid clearance"")"			bp			GOBP	2005				True	beta-amyloid clearance
2006	"bp(GOBP:""nagative regulation of blood pressure"")"			bp			GOBP	2006					nagative regulation of blood pressure
2007	"bp(GOBP:""nitric-oxide synthase activity"")"			bp			GOBP	2007					nitric-oxide synthase activity
2008	"bp(GOBP:""telomerase activity"")"			bp			GOBP	2008					telomerase activity
2009	"p(HGNC:""EGR1"")"			p			HGNC	2009				True	EGR1
2010	"bp(GOBP:""synaptic vesicle transport"")"			bp			GOBP	2010				True	synaptic vesicle transport
2011	"bp(GOBP:""cellular membrane fusion"")"			bp			GOBP	2011					cellular membrane fusion
2012	"p(MGI:""Arc"")"			p			MGI	2012				True	Arc
2013	"p(MGI:""Syn2"")"			p			MGI	2013				True	Syn2
2014	"p(MGI:""Egr1"")"			p			MGI	2014				True	Egr1
2015	"p(MGI:""Picalm"")"			p			MGI	2015				True	Picalm
2016	"p(MGI:""Stx6"")"			p			MGI	2016				True	Stx6
2017	"a(GOCC:""proteasome complex"")"			a			GOCC	2017				True	proteasome complex
2018	"p(HGNC:""GPHN"")"			p			HGNC	2018				True	GPHN
2019	"a(SCHEM:""Glatiramer acetate"")"			a			SCHEM	2019				True	Glatiramer acetate
2020	"path(MESHD:""Glaucoma"")"			path			MESHD	2020				True	Glaucoma
2021	complex(p(HGNC:EGR1), p(HGNC:PSEN2))			complex	True			2021					
2022	"a(SCHEM:""PP1 tyrosine kinase inhibitor"")"			a			SCHEM	2022				True	PP1 tyrosine kinase inhibitor
2023	"path(MESHD:""Paralysis"")"			path			MESHD	2023				True	Paralysis
2024	"path(MESHD:""Ischemia"")"			path			MESHD	2024				True	Ischemia
2025	"path(MESHD:""Encephalomyelitis, Autoimmune, Experimental"")"			path			MESHD	2025				True	Encephalomyelitis, Autoimmune, Experimental
2026	"p(HGNC:""IL2"")"			p			HGNC	2026				True	IL2
2027	"bp(GOBP:""natural killer cell mediated cytotoxicity"")"			bp			GOBP	2027				True	natural killer cell mediated cytotoxicity
2028	"bp(GOBP:""natural killer cell activation"")"			bp			GOBP	2028				True	natural killer cell activation
2029	"bp(GOBP:""positive regulation of leukocyte apoptosis"")"			bp			GOBP	2029					positive regulation of leukocyte apoptosis
2030	"bp(GOBP:""leukocyte mediated immunity"")"			bp			GOBP	2030				True	leukocyte mediated immunity
2031	"bp(GOBP:""glycoprotein transport"")"			bp			GOBP	2031				True	glycoprotein transport
2032	"p(HGNC:""ABCB1"",sub(C, 1236, T))"	C	T	p		sub	HGNC	2032		1236		True	ABCB1
2033	"p(HGNC:""ABCB1"",sub(G, 2677, T))"	G	T	p		sub	HGNC	2033		2677		True	ABCB1
2034	"p(HGNC:""ABCB1"",sub(C, 3435, T))"	C	T	p		sub	HGNC	2034		3435		True	ABCB1
2035	"a(CHEBI:""sulfamide"")"			a			CHEBI	2035				True	sulfamide
2036	"a(CHEBI:""carbazole"")"			a			CHEBI	2036				True	carbazole
2037	"a(CHEBI:""amyloid fibril"")"			a			CHEBI	2037				True	amyloid fibril
2038	"p(HGNC:""AGT"")"			p			HGNC	2038				True	AGT
2039	"a(CHEBI:""angiotensin"")"			a			CHEBI	2039				True	angiotensin
2040	"bp(MESHPP:""Renin-Angiotensin System"")"			bp			MESHPP	2040				True	Renin-Angiotensin System
2041	list(p(HGNC:AGT), p(HGNC:REN))			list	True			2041					
2042	"p(HGNC:""REN"")"			p			HGNC	2042				True	REN
2043	"a(CHEBI:""angiotensin II"")"			a			CHEBI	2043				True	angiotensin II
2044	"a(SCHEM:""Angiotensin II (1-7)"")"			a			SCHEM	2044				True	Angiotensin II (1-7)
2045	"list(a(CHEBI:""angiotensin II""),a(SCHEM:""Angiotensin III""))"			list	True			2045					
2046	"a(SCHEM:""Angiotensin III"")"			a			SCHEM	2046				True	Angiotensin III
2047	"p(UNDEFINED:""FIXME"")"			p			UNDEFINED	2047					FIXME
2048	"a(CHEBI:""losartan"")"			a			CHEBI	2048				True	losartan
2049	"a(CHEBI:""angiotensin-converting enzyme inhibitor"")"			a			CHEBI	2049					angiotensin-converting enzyme inhibitor
2050	"a(CHEBI:""angiotensin receptor antagonist"")"			a			CHEBI	2050				True	angiotensin receptor antagonist
2051	"p(HGNC:""CCL4"")"			p			HGNC	2051				True	CCL4
2052	complex(p(HGNC:ATF3), g(HGNC:CCL4))			complex	True			2052					
2053	"p(HGNC:""ATF3"")"			p			HGNC	2053				True	ATF3
2054	"g(HGNC:""CCL4"")"			g			HGNC	2054				True	CCL4
2055	"p(HGNC:""WWOX"")"			p			HGNC	2055				True	WWOX
2056	"a(SCHEM:""Oxygen"")"			a			SCHEM	2056				True	Oxygen
2057	"a(SCHEM:""free radical"")"			a			SCHEM	2057				True	free radical
2058	"bp(GOBP:""glutathione peroxidase activity"")"			bp			GOBP	2058					glutathione peroxidase activity
2059	"p(HGNC:""NFE2L2"")"			p			HGNC	2059				True	NFE2L2
2060	"bp(GOBP:""regulation of immune response"")"			bp			GOBP	2060				True	regulation of immune response
2061	"bp(GOBP:""regulation of inflammatory response"")"			bp			GOBP	2061				True	regulation of inflammatory response
2062	"bp(GOBP:""regulation of tissue remodeling"")"			bp			GOBP	2062				True	regulation of tissue remodeling
2063	"path(MESHD:""Amyotrophic Lateral Sclerosis"")"			path			MESHD	2063				True	Amyotrophic Lateral Sclerosis
2064	"path(MESHD:""Brain Injuries"")"			path			MESHD	2064				True	Brain Injuries
